gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
LOLTMNT03_30769,complete,,LCO,2024,Split 1,0,2024-01-15 07:06:15,1,14.01,100,Blue,team,,,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,,Bel'Veth,Jax,Nocturne,Yone,Xin Zhao,2133,1,24,7,51,24,7,1,1,0,0,1,,,,0.6751,0.8720,1,5,0,4,0,2,0,1,0,0,1,,1,0,1,1,0,1,2,0,1,11,4,1,1,5,4,3,0,99114,2788.0169,,2822.1097,3238.6498,100,2.8129,42,1.1814,39,276,7.7637,76593,53458,1503.7412,,70558,0.164887,,1020,228,,,35.1055,17188,19699,352,15044,18516,336,2144,1183,16,3,7,0,0,0,3,26918,32573,543,23837,30879,546,3081,1694,-3,7,9,1,1,0,7
LOLTMNT03_30769,complete,,LCO,2024,Split 1,0,2024-01-15 07:06:15,1,14.01,200,Red,team,,,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,,Ashe,Rumble,Kalista,Gwen,Aatrox,2133,0,7,24,15,7,24,0,0,0,0,0,,,,0.1969,0.8720,0,0,5,0,4,0,0,0,0,0,0,,0,1,0,0,1,0,0,2,0,4,11,0,0,4,5,0,3,63044,1773.3896,,3530.7736,3722.1941,85,2.3910,41,1.1533,31,222,6.2447,62488,39353,1106.9761,,59810,-0.164887,,996,220,,,34.2053,15044,18516,336,17188,19699,352,-2144,-1183,-16,0,0,3,3,7,0,23837,30879,546,26918,32573,543,-3081,-1694,3,1,0,7,7,9,1
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,1,Blue,top,Doraemon,oe:player:021b3eb9262d136d74c75385ecd077b,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,K'Sante,Bel'Veth,Jax,Nocturne,Yone,Gwen,1461,1,7,2,4,30,7,0,0,0,0,0,0,0,0,1.2320,1.4784,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17067,700.9035,0.227946,878.5626,1041.3552,9,0.3696,3,0.1232,3,24,0.9856,10783,7527,309.1170,0.202469,10255,,194,194,0,,,7.9671,3464,4835,76,3357,4300,70,107,535,6,1,0,1,1,0,1,6470,9259,130,5503,6721,112,967,2538,18,3,1,1,2,0,3
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,2,Blue,jng,foreigner,oe:player:560bcdf1b95c4d819f35359cdfa1b0f,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,Jarvan IV,Bel'Veth,Jax,Nocturne,Yone,Gwen,1461,1,4,1,14,30,7,0,0,0,0,0,0,0,0,1.2320,1.4784,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8418,345.7084,0.11243,748.9938,1128.7885,2,0.0821,2,0.0821,2,19,0.7803,9915,6659,273.4702,0.179121,8850,,138,4,134,,,5.6674,3468,3323,59,3404,2969,52,64,354,7,1,3,1,2,0,2,5671,5799,95,4795,5080,79,876,719,16,2,6,1,2,1,4
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,3,Blue,mid,Zhovy,oe:player:d5eca41c6571d711905a0ea16049a3b,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,Orianna,Bel'Veth,Jax,Nocturne,Yone,Gwen,1461,1,9,3,6,30,7,1,0,0,0,1,1,0,0,1.2320,1.4784,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,19660,807.3922,0.262578,554.2505,482.5462,6,0.2464,2,0.0821,2,15,0.6160,12472,9216,378.4805,0.247902,10450,,239,220,19,,,9.8152,3940,4814,80,3207,4983,82,733,-169,-2,2,0,2,0,1,1,6645,8113,130,4977,7845,130,1668,268,0,5,1,3,0,2,2
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,4,Blue,bot,Nebula,oe:player:23ab75c2e3193db3d24e77f4c73c4b6,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,Lucian,Bel'Veth,Jax,Nocturne,Yone,Gwen,1461,1,10,1,6,30,7,3,0,0,0,0,0,0,0,1.2320,1.4784,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,25743,1057.2074,0.343822,462.7926,310.9651,8,0.3285,7,0.2875,1,26,1.0678,12931,9675,397.3306,0.260249,11475,,225,225,0,,,9.2402,4315,3563,77,3000,2218,58,1315,1345,19,3,1,1,0,1,2,7404,6081,136,4327,4232,96,3077,1849,40,6,1,1,0,1,5
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,5,Blue,sup,Hexflash,oe:player:9c2de80bfa79f67990c54782d3c529a,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,Milio,Bel'Veth,Jax,Nocturne,Yone,Gwen,1461,1,0,0,18,30,7,0,0,0,0,0,0,0,0,1.2320,1.4784,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3985,163.6550,0.0532235,203.1211,88.3368,30,1.2320,4,0.1643,5,60,2.4641,7355,4099,168.3368,0.110259,6375,,23,23,0,,,0.9446,2708,2568,15,2566,2556,12,142,12,3,0,4,0,1,0,1,4448,4354,22,3758,3674,20,690,680,2,0,7,0,1,0,2
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,6,Red,top,Tomasino,oe:player:9c5c646d2acabd84f7067db6f6e1eb6,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,Camille,LeBlanc,Ashe,Rumble,Akali,Gragas,1461,0,2,6,0,6,30,0,0,0,0,0,0,0,0,0.2464,1.4784,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,10647,437.2485,0.26464,957.3717,758.3573,5,0.2053,2,0.0821,1,15,0.6160,8647,5391,221.3963,0.231165,8558,,177,177,0,,,7.2690,3357,4300,70,3464,4835,76,-107,-535,-6,1,0,1,1,0,1,5503,6721,112,6470,9259,130,-967,-2538,-18,2,0,3,3,1,1
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,7,Red,jng,unknown player,,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,Xin Zhao,LeBlanc,Ashe,Rumble,Akali,Gragas,1461,0,2,8,2,6,30,0,0,0,0,0,0,0,0,0.2464,1.4784,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8133,334.0041,0.202153,1285.5441,739.0554,7,0.2875,7,0.2875,5,30,1.2320,7892,4636,190.3901,0.198791,7775,,130,12,118,,,5.3388,3404,2969,52,3468,3323,59,-64,-354,-7,2,0,2,1,3,1,4795,5080,79,5671,5799,95,-876,-719,-16,2,1,4,2,6,1
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,8,Red,mid,Chirp,oe:player:23b9dc4c36313e3cd3e977bd0042002,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,Azir,LeBlanc,Ashe,Rumble,Akali,Gragas,1461,0,1,5,2,6,30,0,0,0,0,0,0,0,1,0.2464,1.4784,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,11971,491.6222,0.297549,738.0698,506.6530,5,0.2053,0,0.0000,0,7,0.2875,9437,6181,253.8398,0.265041,9350,,213,209,4,,,8.7474,3207,4983,82,3940,4814,80,-733,169,2,0,1,1,2,0,2,4977,7845,130,6645,8113,130,-1668,-268,0,0,2,2,5,1,3
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,9,Red,bot,Hoopa,oe:player:a6d8a4d49e120a203e932eb713cab02,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,Aphelios,LeBlanc,Ashe,Rumble,Akali,Gragas,1461,0,0,8,1,6,30,0,0,0,0,0,0,0,0,0.2464,1.4784,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,5991,246.0370,0.148911,648.4189,471.3347,10,0.4107,6,0.2464,4,20,0.8214,7870,4614,189.4867,0.197847,7375,,188,176,12,,,7.7207,3000,2218,58,4315,3563,77,-1315,-1345,-19,0,1,2,3,1,1,4327,4232,96,7404,6081,136,-3077,-1849,-40,0,1,5,6,1,1
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,10,Red,sup,Toppy,oe:player:c06a04d309caaef46aeec425898d402,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,Lulu,LeBlanc,Ashe,Rumble,Akali,Gragas,1461,0,1,3,0,6,30,0,0,0,0,0,0,0,0,0.2464,1.4784,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3490,143.3265,0.0867469,348.7064,167.8029,23,0.9446,4,0.1643,4,51,2.0945,5755,2499,102.6283,0.107156,5700,,25,25,0,,,1.0267,2566,2556,12,2708,2568,15,-142,-12,-3,1,0,1,0,4,0,3758,3674,20,4448,4354,22,-690,-680,-2,1,0,2,0,7,0
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,100,Blue,team,,,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,,Bel'Veth,Jax,Nocturne,Yone,Gwen,1461,1,30,7,48,30,7,4,0,0,0,1,,,,1.2320,1.4784,1,3,0,3,0,0,1,0,1,0,1,,0,0,1,1,0,1,1,0,1,8,3,1,1,8,3,1,0,74873,3074.8665,,2847.7207,3051.9918,55,2.2587,18,0.7392,13,144,5.9138,53456,37176,1526.7351,,47405,0.200713,,666,153,,,33.6345,17895,19103,307,15534,17026,274,2361,2077,33,7,8,5,4,2,7,30638,33606,513,23360,27552,437,7278,6054,76,16,16,6,5,4,16
LOLTMNT03_30778,complete,,LCO,2024,Split 1,0,2024-01-15 08:26:04,2,14.01,200,Red,team,,,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,,LeBlanc,Ashe,Rumble,Akali,Gragas,1461,0,6,30,5,6,30,0,0,0,0,0,,,,0.2464,1.4784,0,0,3,0,3,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,3,8,0,0,3,8,0,1,40232,1652.2382,,3978.1109,2643.2033,50,2.0534,19,0.7803,14,123,5.0513,39601,23321,957.7413,,38758,-0.200713,,599,134,,,30.1027,15534,17026,274,17895,19103,307,-2361,-2077,-33,4,2,7,7,8,5,23360,27552,437,30638,33606,513,-7278,-6054,-76,5,4,16,16,16,6
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,1,Blue,top,BioPanther,oe:player:c1ddab75d1d921ffed44398c4188d60,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,Rumble,Poppy,Milio,Varus,Blitzcrank,Syndra,1419,1,10,2,7,29,9,1,1,0,0,1,1,0,0,1.2262,1.6068,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,15264,645.4123,0.214611,399.5349,482.7907,13,0.5497,2,0.0846,6,24,1.0148,12164,8994,380.2960,0.233297,11075,,167,161,6,,,7.0613,3669,4746,72,3636,4318,80,33,428,-8,2,0,1,1,0,2,6553,7670,114,5425,6725,113,1128,945,1,3,0,2,2,2,4
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,2,Blue,jng,Whynot,oe:player:e35edef8a2cb6212af8fe231b48ea5e,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,Lillia,Poppy,Milio,Varus,Blitzcrank,Syndra,1419,1,5,0,11,29,9,1,0,0,0,0,0,0,0,1.2262,1.6068,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,12392,523.9746,0.174231,775.3066,854.2072,4,0.1691,3,0.1268,3,23,0.9725,11091,7921,334.9260,0.205463,10125,,162,16,146,,,6.8499,3373,3987,79,2978,3017,55,395,970,24,0,1,0,0,1,1,5771,6022,107,4305,4715,81,1466,1307,26,2,2,0,0,4,2
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,3,Blue,mid,Haeri,oe:player:20c094acbddf3fbdfd91293511b4472,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,Tristana,Poppy,Milio,Varus,Blitzcrank,Syndra,1419,1,5,1,3,29,9,1,0,0,0,0,0,0,0,1.2262,1.6068,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14622,618.2664,0.205585,729.6829,446.0465,10,0.4228,5,0.2114,4,28,1.1839,11745,8575,362.5793,0.222428,9850,,222,202,20,,,9.3869,3601,4874,88,3100,4843,76,501,31,12,0,1,0,0,0,0,6509,8104,146,4620,7035,116,1889,1069,30,0,2,0,0,1,1
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,4,Blue,bot,Violet,oe:player:5a804d07122e4fee39975c8097146f4,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,Aphelios,Poppy,Milio,Varus,Blitzcrank,Syndra,1419,1,8,2,13,29,9,2,1,0,0,0,0,0,0,1.2262,1.6068,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,20952,885.9197,0.294584,422.8330,349.3023,9,0.3805,3,0.1268,2,25,1.0571,12032,8862,374.7146,0.229873,9880,,196,192,4,,,8.2875,4258,3501,90,3123,2880,82,1135,621,8,3,0,0,0,0,1,6825,5855,130,6067,4612,121,758,1243,9,4,2,1,3,0,2
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,5,Blue,sup,Scxtt,oe:player:6f1eb0cb38909cacef74658613275b1,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,Renata Glasc,Poppy,Milio,Varus,Blitzcrank,Syndra,1419,1,1,4,16,29,9,0,0,0,0,0,0,0,0,1.2262,1.6068,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,7894,333.7844,0.110989,599.0275,526.8076,27,1.1416,5,0.2114,7,54,2.2833,7370,4200,177.5899,0.10894,6625,,14,14,0,,,0.5920,2971,3232,10,2193,2942,13,778,290,-3,0,3,0,0,0,1,4524,4074,12,3538,4355,19,986,-281,-7,1,3,2,0,3,1
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,6,Red,top,unknown player,,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Riven,Ashe,LeBlanc,Akali,Xin Zhao,Azir,1419,0,4,7,4,9,29,0,0,0,0,0,0,0,1,0.3805,1.6068,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,9870,417.3362,0.228673,786.6385,629.5983,4,0.1691,5,0.2114,3,21,0.8879,9746,6576,278.0550,0.285796,9325,,207,203,4,,,8.7526,3636,4318,80,3669,4746,72,-33,-428,8,1,0,2,2,0,1,5425,6725,113,6553,7670,114,-1128,-945,-1,2,2,4,3,0,2
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,7,Red,jng,LeeSA,oe:player:298ebd779e6e67cccf581d69096f8ce,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Rell,Ashe,LeBlanc,Akali,Xin Zhao,Azir,1419,0,0,6,8,9,29,0,0,0,0,0,0,0,0,0.3805,1.6068,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,5144,217.5053,0.119179,886.6808,1320.7188,5,0.2114,3,0.1268,6,21,0.8879,6796,3626,153.3192,0.15758,6700,,129,19,110,,,5.4545,2978,3017,55,3373,3987,79,-395,-970,-24,0,1,1,0,1,0,4305,4715,81,5771,6022,107,-1466,-1307,-26,0,4,2,2,2,0
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,8,Red,mid,mfis,oe:player:e49006e7853430a925c71dd940afca1,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Orianna,Ashe,LeBlanc,Akali,Xin Zhao,Azir,1419,0,1,5,3,9,29,0,0,0,0,0,0,0,0,0.3805,1.6068,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,10819,457.4630,0.25066,683.5941,410.9514,5,0.2114,2,0.0846,0,10,0.4228,7420,4250,179.7040,0.184701,6600,,174,174,0,,,7.3573,3100,4843,76,3601,4874,88,-501,-31,-12,0,0,0,0,1,0,4620,7035,116,6509,8104,146,-1889,-1069,-30,0,1,1,0,2,0
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,9,Red,bot,Katsurii,oe:player:361927eda56522d04e1ef6819002389,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Kalista,Ashe,LeBlanc,Akali,Xin Zhao,Azir,1419,0,3,5,4,9,29,1,0,0,0,0,0,0,0,0.3805,1.6068,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,11399,481.9873,0.264098,652.5581,288.5412,10,0.4228,4,0.1691,3,20,0.8457,8832,5662,239.4080,0.246071,8775,,186,182,4,,,7.8647,3123,2880,82,4258,3501,90,-1135,-621,-8,0,0,1,3,0,0,6067,4612,121,6825,5855,130,-758,-1243,-9,3,0,2,4,2,1
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,10,Red,sup,Chenxuan,oe:player:b7dc4a8fb8490f8927497899fa15cc7,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Nautilus,Ashe,LeBlanc,Akali,Xin Zhao,Azir,1419,0,1,6,6,9,29,0,0,0,0,0,0,0,0,0.3805,1.6068,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5930,250.7400,0.137389,635.3488,906.1311,39,1.6490,1,0.0423,8,57,2.4101,6066,2896,122.4524,0.125853,5650,,21,21,0,,,0.8879,2193,2942,13,2971,3232,10,-778,-290,3,0,0,1,0,3,0,3538,4355,19,4524,4074,12,-986,281,7,0,3,1,1,3,2
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,100,Blue,team,,,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,,Poppy,Milio,Varus,Blitzcrank,Syndra,1419,1,29,9,50,29,9,5,2,0,0,1,,,,1.2262,1.6068,1,2,1,2,1,1,0,1,0,0,0,,0,0,1,1,0,1,1,0,1,9,1,1,1,14,4,1,0,71124,3007.3573,,2926.3848,2659.1543,63,2.6638,18,0.7611,22,154,6.5116,54402,38550,1630.0211,,47555,0.24833,,585,176,,,32.1776,17872,20340,339,15030,18000,306,2842,2340,33,5,5,1,1,1,5,30182,31725,509,23955,27442,450,6227,4283,59,10,9,5,5,10,10
LOLTMNT03_29854,complete,,LCO,2024,Split 1,0,2024-01-15 09:31:14,1,14.01,200,Red,team,,,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,,Ashe,LeBlanc,Akali,Xin Zhao,Azir,1419,0,9,29,25,9,29,1,0,0,0,0,,,,0.3805,1.6068,0,1,2,1,2,0,0,0,0,1,0,,0,0,0,0,1,0,0,1,0,1,9,0,0,4,14,0,1,43162,1825.0317,,3644.8203,3555.9408,63,2.6638,15,0.6342,20,129,5.4545,38860,23008,972.8541,,37050,-0.24833,,599,118,,,30.3171,15030,18000,306,17872,20340,339,-2842,-2340,-33,1,1,5,5,5,1,23955,27442,450,30182,31725,509,-6227,-4283,-59,5,10,10,10,9,5
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,1,Blue,top,unknown player,,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Sett,Akali,Renata Glasc,Rumble,Azir,Renekton,2160,0,8,5,3,16,17,2,0,0,0,0,0,0,0,0.4444,0.9167,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,26345,731.8056,0.308909,1070.4722,1231.9444,9,0.2500,12,0.3333,2,36,1.0000,13872,9190,255.2778,0.239086,13575,,231,225,6,,,6.4167,3197,4843,78,3060,4745,75,137,98,3,0,0,0,0,0,0,5468,6840,104,4750,6843,107,718,-3,-3,3,0,1,1,1,0
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,2,Blue,jng,LeeSA,oe:player:298ebd779e6e67cccf581d69096f8ce,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Ivern,Akali,Renata Glasc,Rumble,Azir,Renekton,2160,0,1,3,13,16,17,0,0,0,0,1,1,0,0,0.4444,0.9167,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,1,7822,217.2778,0.0917171,384.5833,380.5000,6,0.1667,2,0.0556,4,22,0.6111,10880,6198,172.1667,0.161247,10900,,174,2,172,,,4.8333,3543,3030,59,2851,2759,54,692,271,5,1,0,0,0,1,0,4934,4927,83,4985,5123,87,-51,-196,-4,1,3,1,1,2,0
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,3,Blue,mid,mfis,oe:player:e49006e7853430a925c71dd940afca1,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Syndra,Akali,Renata Glasc,Rumble,Azir,Renekton,2160,0,2,3,3,16,17,1,0,0,0,0,0,0,0,0.4444,0.9167,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14210,394.7222,0.16662,385.1667,220.2222,14,0.3889,2,0.0556,4,22,0.6111,12314,7632,212.0000,0.198554,12000,,254,250,4,,,7.0556,2666,3699,61,3685,4974,89,-1019,-1275,-28,0,0,1,1,0,0,4249,5899,102,5502,7585,134,-1253,-1686,-32,0,0,1,1,0,2
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,4,Blue,bot,Katsurii,oe:player:361927eda56522d04e1ef6819002389,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Lucian,Akali,Renata Glasc,Rumble,Azir,Renekton,2160,0,5,1,7,16,17,0,0,0,0,1,0,1,0,0.4444,0.9167,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,29762,826.7222,0.348975,576.7778,476.2222,13,0.3611,19,0.5278,3,51,1.4167,16398,11716,325.4444,0.304803,15775,,373,353,20,,,10.3611,3254,2832,81,3228,3029,86,26,-197,-5,0,1,0,0,0,1,5460,4974,130,5238,5256,127,222,-282,3,1,3,0,0,2,2
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,5,Blue,sup,Chenxuan,oe:player:b7dc4a8fb8490f8927497899fa15cc7,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Nami,Akali,Renata Glasc,Rumble,Azir,Renekton,2160,0,0,5,13,16,17,0,0,0,0,1,0,1,0,0.4444,0.9167,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,7145,198.4722,0.0837789,663.4444,305.4167,52,1.4444,4,0.1111,14,92,2.5556,8384,3702,102.8333,0.0963109,8000,,23,23,0,,,0.6389,2215,2494,9,2308,2797,12,-93,-303,-3,0,1,0,0,0,0,3888,4475,16,3914,4168,18,-26,307,-2,0,5,0,0,2,1
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,6,Red,top,BioPanther,oe:player:c1ddab75d1d921ffed44398c4188d60,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,K'Sante,Ashe,LeBlanc,Varus,Jarvan IV,Vi,2160,1,4,1,6,17,16,0,0,0,0,0,0,0,0,0.4722,0.9167,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,14576,404.8889,0.150744,678.7778,1309.5000,22,0.6111,2,0.0556,10,45,1.2500,13186,8504,236.2222,0.192181,13275,,247,244,3,,,6.8611,3060,4745,75,3197,4843,78,-137,-98,-3,0,0,0,0,0,0,4750,6843,107,5468,6840,104,-718,3,3,1,1,0,3,0,1
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,7,Red,jng,Whynot,oe:player:e35edef8a2cb6212af8fe231b48ea5e,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,Xin Zhao,Ashe,LeBlanc,Varus,Jarvan IV,Vi,2160,1,5,3,8,17,16,0,0,0,0,0,0,0,0,0.4722,0.9167,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,1,0,19163,532.3056,0.198182,1328.6111,924.0833,12,0.3333,6,0.1667,12,50,1.3889,13769,9087,252.4167,0.205356,12575,,176,15,161,,,4.8889,2851,2759,54,3543,3030,59,-692,-271,-5,0,1,0,1,0,0,4985,5123,87,4934,4927,83,51,196,4,1,2,0,1,3,1
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,8,Red,mid,Haeri,oe:player:20c094acbddf3fbdfd91293511b4472,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,Orianna,Ashe,LeBlanc,Varus,Jarvan IV,Vi,2160,1,6,3,7,17,16,2,0,0,0,0,0,0,0,0.4722,0.9167,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,32674,907.6111,0.337911,421.6389,421.8333,21,0.5833,4,0.1111,8,32,0.8889,16401,11719,325.5278,0.264836,15350,,323,319,4,,,8.9722,3685,4974,89,2666,3699,61,1019,1275,28,1,0,0,0,0,1,5502,7585,134,4249,5899,102,1253,1686,32,1,0,2,0,0,1
LOLTMNT03_29858,complete,,LCO,2024,Split 1,0,2024-01-15 10:18:32,2,14.01,9,Red,bot,Violet,oe:player:5a804d07122e4fee39975c8097146f4,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,Aphelios,Ashe,LeBlanc,Varus,Jarvan IV,Vi,2160,1,1,5,9,17,16,0,0,0,0,0,0,0,1,0.4722,0.9167,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,24946,692.9444,0.257989,529.4444,660.2222,9,0.2500,8,0.2222,1,24,0.6667,14385,9703,269.5278,0.219277,12475,,296,268,28,,,8.2222,3228,3029,86,3254,2832,81,-26,197,5,0,0,1,0,1,0,5238,5256,127,5460,4974,130,-222,282,-3,0,2,2,1,3,0
